treat,noise,punishment,p_reg,p_strong,session,round,subject,group,sub_nb_in_group,group_id,contribution,contr_dummy,public_record,pr_dummy,oth1_subject,oth2_subject,oth1_contribution,oth2_contribution,oth1_public_record,oth2_public_record,sum_group_contributions,sum_group_contributions_pr,income_pg,income_pg_pr,received_punishment,income_reduction,income_pg_after_reduction,punish_oth1,punish_oth2,punishment_cost,income,noise__p_reg,noise__p_strong,pr_received_punishment,prrp__noise,prrp__p_strong,prrp__noise__p_strong,pr_contr_dummy,prrp__prcd,prrp__prcd__noise,prrp__prcd__p_strong,prrp__prcd__noise__p_strong,pr_public_record,pr_no_contr_sig,prcd__pr_no_contr_sig,prrp__prcd__pr_no_contr_sig,prrp__prcd__p_strong__prncs,pr_group_contr,prcd__pr_group_contr
strongpun_noise,1,1,0,1,10,41,5,3,2,1003,20,1,20,1,1,17,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,41,17,3,3,1003,20,1,20,1,1,5,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,42,1,3,1,1003,20,1,20,1,17,5,20,0,20,0,40,40,20,20,0,0,20,0,1,1,19,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,42,5,3,2,1003,0,0,0,0,17,1,20,20,20,20,40,40,40,40,1,6,34,0,0,0,34,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,42,17,3,3,1003,20,1,20,1,5,1,0,20,0,20,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,43,1,3,1,1003,20,1,0,0,17,5,20,20,20,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,43,5,3,2,1003,20,1,20,1,1,17,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,43,17,3,3,1003,20,1,20,1,5,1,20,20,20,0,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,44,1,3,1,1003,20,1,20,1,17,5,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
strongpun_noise,1,1,0,1,10,44,5,3,2,1003,20,1,20,1,17,1,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,44,17,3,3,1003,20,1,20,1,5,1,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,45,1,3,1,1003,20,1,20,1,17,5,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,45,5,3,2,1003,20,1,20,1,17,1,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,45,17,3,3,1003,20,1,20,1,5,1,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,46,1,3,1,1003,0,0,0,0,5,17,0,20,0,20,20,20,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,46,5,3,2,1003,0,0,0,0,1,17,0,20,0,20,20,20,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,46,17,3,3,1003,20,1,20,1,5,1,0,0,0,0,20,20,10,10,0,0,10,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,47,1,3,1,1003,0,0,0,0,17,5,20,20,20,20,40,40,40,40,0,0,40,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,10,47,5,3,2,1003,20,1,20,1,17,1,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,10,47,17,3,3,1003,20,1,20,1,5,1,20,0,20,0,40,40,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,48,1,3,1,1003,20,1,20,1,17,5,20,20,20,0,60,40,30,20,2,12,18,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,48,5,3,2,1003,20,1,0,0,1,17,20,20,20,20,60,40,30,20,0,0,30,2,2,4,26,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,48,17,3,3,1003,20,1,20,1,5,1,20,20,0,20,60,40,30,20,2,12,18,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,49,1,3,1,1003,0,0,0,0,17,5,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,1,2,2,2,2,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,49,5,3,2,1003,0,0,0,0,1,17,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
strongpun_noise,1,1,0,1,10,49,17,3,3,1003,0,0,0,0,1,5,0,0,0,0,0,0,20,20,0,0,20,0,0,0,20,0,1,2,2,2,2,1,2,2,2,2,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,50,1,3,1,1003,0,0,0,0,5,17,0,0,0,0,0,0,20,20,3,18,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,50,5,3,2,1003,0,0,0,0,1,17,0,0,0,0,0,0,20,20,0,0,20,3,3,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,50,17,3,3,1003,0,0,0,0,5,1,0,0,0,0,0,0,20,20,3,18,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,1,10,4,1,1004,20,1,20,1,23,26,0,20,0,20,40,40,20,20,0,0,20,0,0,0,20,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,10,1,23,4,2,1004,0,0,0,0,10,26,20,20,20,20,40,40,40,40,2,12,28,0,0,0,28,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,10,1,26,4,3,1004,20,1,20,1,23,10,0,20,0,20,40,40,20,20,0,0,20,2,0,2,18,0,1,,,,,,,,,,,,,,,,
strongpun_noise,1,1,0,1,10,2,10,4,1,1004,20,1,20,1,23,26,0,20,0,20,40,40,20,20,1,6,14,0,0,0,14,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,2,23,4,2,1004,0,0,0,0,10,26,20,20,20,20,40,40,40,40,4,24,16,1,1,2,14,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,2,26,4,3,1004,20,1,20,1,10,23,20,0,20,0,40,40,20,20,1,6,14,0,4,4,10,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,3,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,1,6,24,0,1,1,23,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,3,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,1,6,24,1,1,2,22,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,3,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,4,10,4,1,1004,20,1,20,1,26,23,20,0,20,0,40,40,20,20,2,12,8,0,0,0,8,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,4,23,4,2,1004,0,0,0,0,10,26,20,20,20,20,40,40,40,40,4,24,16,2,2,4,12,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,4,26,4,3,1004,20,1,20,1,10,23,20,0,20,0,40,40,20,20,2,12,8,0,4,4,4,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,5,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,2,12,18,1,0,1,17,0,1,2,2,2,2,1,2,2,2,2,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,5,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,2,2,4,26,0,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,5,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,3,18,12,0,0,0,12,0,1,2,2,2,2,1,2,2,2,2,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,6,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,2,2,2,2,1,2,2,2,2,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,6,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,1,1,2,28,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,6,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,3,3,3,3,1,3,3,3,3,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,7,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,7,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,1,1,2,28,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,7,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,8,10,4,1,1004,0,0,0,0,26,23,20,20,20,20,40,40,40,40,7,42,-2,0,0,0,-2,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,8,23,4,2,1004,20,1,20,1,26,10,20,0,20,0,40,40,20,20,0,0,20,1,3,4,16,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,8,26,4,3,1004,20,1,20,1,23,10,20,0,20,0,40,40,20,20,1,6,14,0,4,4,10,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,9,10,4,1,1004,20,1,0,0,23,26,20,20,20,0,60,20,30,10,7,42,-12,0,0,0,-12,0,1,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,9,23,4,2,1004,20,1,20,1,26,10,20,20,0,0,60,20,30,10,5,30,0,2,2,4,-4,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,9,26,4,3,1004,20,1,0,0,10,23,20,20,0,20,60,20,30,10,2,12,18,5,5,10,8,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,10,10,4,1,1004,20,1,0,0,26,23,20,0,20,0,40,20,20,10,8,48,-28,0,1,1,-29,0,1,7,7,7,7,1,7,7,7,7,0,1,1,7,7,0.5,0.5
strongpun_noise,1,1,0,1,10,10,23,4,2,1004,0,0,0,0,10,26,20,20,0,20,40,20,40,30,6,36,4,3,1,4,0,0,1,5,5,5,5,1,5,5,5,5,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,10,26,4,3,1004,20,1,20,1,23,10,0,20,0,0,40,20,20,10,1,6,14,5,5,10,4,0,1,2,2,2,2,1,2,2,2,2,0,1,1,2,2,0.5,0.5
strongpun_noise,1,1,0,1,10,11,10,4,1,1004,20,1,20,1,26,23,20,20,0,0,60,20,30,10,5,30,0,1,1,2,-2,0,1,8,8,8,8,1,8,8,8,8,0,1,1,8,8,0.5,0.5
strongpun_noise,1,1,0,1,10,11,23,4,2,1004,20,1,0,0,26,10,20,20,0,20,60,20,30,10,6,36,-6,0,0,0,-6,0,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,10,11,26,4,3,1004,20,1,0,0,10,23,20,20,20,0,60,20,30,10,1,6,24,5,5,10,14,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,12,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,5,5,5,5,1,5,5,5,5,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,12,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,1,1,2,28,0,1,6,6,6,6,1,6,6,6,6,0,1,1,6,6,0.5,0.5
strongpun_noise,1,1,0,1,10,12,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0.5
strongpun_noise,1,1,0,1,10,13,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,13,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,1,1,2,28,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,13,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,14,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,14,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,1,1,2,28,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,14,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,1,6,24,0,0,0,24,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,15,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,15,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,15,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,16,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,16,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,16,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,17,10,4,1,1004,0,0,0,0,23,26,20,20,20,20,40,40,40,40,9,54,-14,0,0,0,-14,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,17,23,4,2,1004,20,1,20,1,26,10,20,0,20,0,40,40,20,20,0,0,20,0,5,5,15,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,17,26,4,3,1004,20,1,20,1,10,23,0,20,0,20,40,40,20,20,0,0,20,4,0,4,16,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,18,10,4,1,1004,0,0,0,0,23,26,20,20,20,0,40,20,40,30,10,60,-20,0,0,0,-20,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,18,23,4,2,1004,20,1,20,1,26,10,20,0,0,0,40,20,20,10,5,30,-10,5,5,10,-20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,18,26,4,3,1004,20,1,0,0,10,23,0,20,0,20,40,20,20,10,5,30,-10,5,5,10,-20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,19,10,4,1,1004,20,1,20,1,23,26,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0.5,0
strongpun_noise,1,1,0,1,10,19,23,4,2,1004,20,1,0,0,26,10,20,20,20,20,60,40,30,20,5,30,0,0,0,0,0,0,1,5,5,5,5,1,5,5,5,5,20,0,0,0,0,0,0
strongpun_noise,1,1,0,1,10,19,26,4,3,1004,20,1,20,1,23,10,20,20,0,20,60,40,30,20,0,0,30,5,0,5,25,0,1,5,5,5,5,1,5,5,5,5,0,1,1,5,5,0.5,0.5
strongpun_noise,1,1,0,1,10,20,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,20,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,5,5,5,5,1,5,5,5,5,0,1,1,5,5,1,1
strongpun_noise,1,1,0,1,10,20,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,21,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,21,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,21,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,22,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,22,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,22,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,23,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,23,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,23,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,24,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,24,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,24,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,25,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,25,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,25,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,26,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,26,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,26,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,27,10,4,1,1004,0,0,0,0,26,23,20,20,20,20,40,40,40,40,10,60,-20,0,0,0,-20,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,27,23,4,2,1004,20,1,20,1,10,26,0,20,0,20,40,40,20,20,0,0,20,5,0,5,15,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,27,26,4,3,1004,20,1,20,1,10,23,0,20,0,20,40,40,20,20,0,0,20,5,0,5,15,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,28,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,10,10,10,10,0,0,0,0,0,0,0,0,0,0,1,0
strongpun_noise,1,1,0,1,10,28,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,28,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,29,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,29,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,29,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,30,10,4,1,1004,20,1,20,1,26,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,30,23,4,2,1004,20,1,20,1,26,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,30,26,4,3,1004,20,1,20,1,23,10,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,31,10,4,1,1004,20,1,20,1,23,26,20,20,0,20,60,40,30,20,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,31,23,4,2,1004,20,1,0,0,26,10,20,20,20,20,60,40,30,20,5,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,31,26,4,3,1004,20,1,20,1,10,23,20,20,20,0,60,40,30,20,0,0,30,0,5,5,25,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
strongpun_noise,1,1,0,1,10,32,10,4,1,1004,20,1,20,1,23,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,32,23,4,2,1004,20,1,20,1,10,26,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,5,5,5,5,1,5,5,5,5,0,1,1,5,5,1,1
strongpun_noise,1,1,0,1,10,32,26,4,3,1004,20,1,20,1,10,23,20,20,20,20,60,60,30,30,0,0,30,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0.5,0.5
strongpun_noise,1,1,0,1,10,33,10,4,1,1004,20,1,0,0,23,26,20,20,20,20,60,40,30,20,5,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,1
