"session","subject","treatment","team","subjectid","teamid","round","investment"
2,15,"individual",NA,"2_individual_15","2_individual_15","r4",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r5",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r6",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r7",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r8",0
2,15,"individual",NA,"2_individual_15","2_individual_15","r9",0
2,15,"message",6,"2_message_15","2_6","r1",100
2,15,"message",6,"2_message_15","2_6","r2",100
2,15,"message",6,"2_message_15","2_6","r3",100
2,15,"message",6,"2_message_15","2_6","r4",80
2,15,"message",6,"2_message_15","2_6","r5",50
2,15,"message",6,"2_message_15","2_6","r6",100
2,15,"message",6,"2_message_15","2_6","r7",100
2,15,"message",6,"2_message_15","2_6","r8",100
2,15,"message",6,"2_message_15","2_6","r9",100
2,15,"mixed",5,"2_mixed_15","2_5","r1",40
2,15,"mixed",5,"2_mixed_15","2_5","r2",40
2,15,"mixed",5,"2_mixed_15","2_5","r3",50
2,15,"mixed",5,"2_mixed_15","2_5","r4",0
2,15,"mixed",5,"2_mixed_15","2_5","r5",0
2,15,"mixed",5,"2_mixed_15","2_5","r6",30
2,15,"mixed",5,"2_mixed_15","2_5","r7",40
2,15,"mixed",5,"2_mixed_15","2_5","r8",40
2,15,"mixed",5,"2_mixed_15","2_5","r9",40
2,15,"paycomm",6,"2_paycomm_15","2_6","r1",55
2,15,"paycomm",6,"2_paycomm_15","2_6","r2",55
2,15,"paycomm",6,"2_paycomm_15","2_6","r3",100
2,15,"paycomm",6,"2_paycomm_15","2_6","r4",50
2,15,"paycomm",6,"2_paycomm_15","2_6","r5",20
2,15,"paycomm",6,"2_paycomm_15","2_6","r6",10
2,15,"paycomm",6,"2_paycomm_15","2_6","r7",20
2,15,"paycomm",6,"2_paycomm_15","2_6","r8",0
2,15,"paycomm",6,"2_paycomm_15","2_6","r9",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r1",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r2",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r3",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r4",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r5",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r6",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r7",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r8",50
2,15,"teamtreat",7,"2_teamtreat_15","2_7","r9",50
2,16,"individual",NA,"2_individual_16","2_individual_16","r1",100
2,16,"individual",NA,"2_individual_16","2_individual_16","r2",50
2,16,"individual",NA,"2_individual_16","2_individual_16","r3",100
2,16,"individual",NA,"2_individual_16","2_individual_16","r4",50
2,16,"individual",NA,"2_individual_16","2_individual_16","r5",70
2,16,"individual",NA,"2_individual_16","2_individual_16","r6",100
2,16,"individual",NA,"2_individual_16","2_individual_16","r7",50
2,16,"individual",NA,"2_individual_16","2_individual_16","r8",50
2,16,"individual",NA,"2_individual_16","2_individual_16","r9",0
2,16,"message",7,"2_message_16","2_7","r1",100
2,16,"message",7,"2_message_16","2_7","r2",100
2,16,"message",7,"2_message_16","2_7","r3",100
2,16,"message",7,"2_message_16","2_7","r4",100
2,16,"message",7,"2_message_16","2_7","r5",100
2,16,"message",7,"2_message_16","2_7","r6",100
2,16,"message",7,"2_message_16","2_7","r7",50
2,16,"message",7,"2_message_16","2_7","r8",50
2,16,"message",7,"2_message_16","2_7","r9",1
2,16,"mixed",6,"2_mixed_16","2_6","r1",40
2,16,"mixed",6,"2_mixed_16","2_6","r2",40
2,16,"mixed",6,"2_mixed_16","2_6","r3",40
2,16,"mixed",6,"2_mixed_16","2_6","r4",30
2,16,"mixed",6,"2_mixed_16","2_6","r5",40
2,16,"mixed",6,"2_mixed_16","2_6","r6",50
2,16,"mixed",6,"2_mixed_16","2_6","r7",70
2,16,"mixed",6,"2_mixed_16","2_6","r8",20
2,16,"mixed",6,"2_mixed_16","2_6","r9",10
2,16,"paycomm",7,"2_paycomm_16","2_7","r1",0
2,16,"paycomm",7,"2_paycomm_16","2_7","r2",0
2,16,"paycomm",7,"2_paycomm_16","2_7","r3",0
2,16,"paycomm",7,"2_paycomm_16","2_7","r4",50
2,16,"paycomm",7,"2_paycomm_16","2_7","r5",50
2,16,"paycomm",7,"2_paycomm_16","2_7","r6",50
2,16,"paycomm",7,"2_paycomm_16","2_7","r7",100
2,16,"paycomm",7,"2_paycomm_16","2_7","r8",100
2,16,"paycomm",7,"2_paycomm_16","2_7","r9",100
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r1",50
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r2",100
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r3",30
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r4",100
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r5",100
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r6",100
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r7",51
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r8",57
2,16,"teamtreat",8,"2_teamtreat_16","2_8","r9",100
2,17,"individual",NA,"2_individual_17","2_individual_17","r1",35
2,17,"individual",NA,"2_individual_17","2_individual_17","r2",50
2,17,"individual",NA,"2_individual_17","2_individual_17","r3",49
2,17,"individual",NA,"2_individual_17","2_individual_17","r4",55
2,17,"individual",NA,"2_individual_17","2_individual_17","r5",44
2,17,"individual",NA,"2_individual_17","2_individual_17","r6",81
2,17,"individual",NA,"2_individual_17","2_individual_17","r7",47
2,17,"individual",NA,"2_individual_17","2_individual_17","r8",46
2,17,"individual",NA,"2_individual_17","2_individual_17","r9",66
2,17,"message",8,"2_message_17","2_8","r1",60
2,17,"message",8,"2_message_17","2_8","r2",80
2,17,"message",8,"2_message_17","2_8","r3",90
2,17,"message",8,"2_message_17","2_8","r4",100
2,17,"message",8,"2_message_17","2_8","r5",100
2,17,"message",8,"2_message_17","2_8","r6",10
2,17,"message",8,"2_message_17","2_8","r7",80
2,17,"message",8,"2_message_17","2_8","r8",50
2,17,"message",8,"2_message_17","2_8","r9",25
2,17,"mixed",6,"2_mixed_17","2_6","r1",50
2,17,"mixed",6,"2_mixed_17","2_6","r2",50
2,17,"mixed",6,"2_mixed_17","2_6","r3",30
2,17,"mixed",6,"2_mixed_17","2_6","r4",30
2,17,"mixed",6,"2_mixed_17","2_6","r5",40
2,17,"mixed",6,"2_mixed_17","2_6","r6",50
2,17,"mixed",6,"2_mixed_17","2_6","r7",50
2,17,"mixed",6,"2_mixed_17","2_6","r8",30
2,17,"mixed",6,"2_mixed_17","2_6","r9",30
2,17,"paycomm",8,"2_paycomm_17","2_8","r1",30
2,17,"paycomm",8,"2_paycomm_17","2_8","r2",70
2,17,"paycomm",8,"2_paycomm_17","2_8","r3",0
2,17,"paycomm",8,"2_paycomm_17","2_8","r4",60
2,17,"paycomm",8,"2_paycomm_17","2_8","r5",40
2,17,"paycomm",8,"2_paycomm_17","2_8","r6",55
2,17,"paycomm",8,"2_paycomm_17","2_8","r7",100
2,17,"paycomm",8,"2_paycomm_17","2_8","r8",100
2,17,"paycomm",8,"2_paycomm_17","2_8","r9",0
2,18,"individual",NA,"2_individual_18","2_individual_18","r1",50
2,18,"individual",NA,"2_individual_18","2_individual_18","r2",40
2,18,"individual",NA,"2_individual_18","2_individual_18","r3",50
2,18,"individual",NA,"2_individual_18","2_individual_18","r4",50
2,18,"individual",NA,"2_individual_18","2_individual_18","r5",40
2,18,"individual",NA,"2_individual_18","2_individual_18","r6",45
2,18,"individual",NA,"2_individual_18","2_individual_18","r7",40
2,18,"individual",NA,"2_individual_18","2_individual_18","r8",45
2,18,"individual",NA,"2_individual_18","2_individual_18","r9",45
2,18,"message",9,"2_message_18","2_9","r1",40
2,18,"message",9,"2_message_18","2_9","r2",40
2,18,"message",9,"2_message_18","2_9","r3",25
2,18,"message",9,"2_message_18","2_9","r4",50
2,18,"message",9,"2_message_18","2_9","r5",0
2,18,"message",9,"2_message_18","2_9","r6",0
2,18,"message",9,"2_message_18","2_9","r7",60
2,18,"message",9,"2_message_18","2_9","r8",60
2,18,"message",9,"2_message_18","2_9","r9",60
2,18,"mixed",6,"2_mixed_18","2_6","r1",50
2,18,"mixed",6,"2_mixed_18","2_6","r2",20
2,18,"mixed",6,"2_mixed_18","2_6","r3",70
2,18,"mixed",6,"2_mixed_18","2_6","r4",30
2,18,"mixed",6,"2_mixed_18","2_6","r5",40
2,18,"mixed",6,"2_mixed_18","2_6","r6",50
2,18,"mixed",6,"2_mixed_18","2_6","r7",100
2,18,"mixed",6,"2_mixed_18","2_6","r8",70
2,18,"mixed",6,"2_mixed_18","2_6","r9",10
2,18,"paycomm",9,"2_paycomm_18","2_9","r1",30
2,18,"paycomm",9,"2_paycomm_18","2_9","r2",0
2,18,"paycomm",9,"2_paycomm_18","2_9","r3",60
2,18,"paycomm",9,"2_paycomm_18","2_9","r4",25
2,18,"paycomm",9,"2_paycomm_18","2_9","r5",30
2,18,"paycomm",9,"2_paycomm_18","2_9","r6",25
2,18,"paycomm",9,"2_paycomm_18","2_9","r7",50
2,18,"paycomm",9,"2_paycomm_18","2_9","r8",20
2,18,"paycomm",9,"2_paycomm_18","2_9","r9",45
2,19,"individual",NA,"2_individual_19","2_individual_19","r1",50
2,19,"individual",NA,"2_individual_19","2_individual_19","r2",25
2,19,"individual",NA,"2_individual_19","2_individual_19","r3",50
2,19,"individual",NA,"2_individual_19","2_individual_19","r4",10
2,19,"individual",NA,"2_individual_19","2_individual_19","r5",10
2,19,"individual",NA,"2_individual_19","2_individual_19","r6",1
2,19,"individual",NA,"2_individual_19","2_individual_19","r7",1
2,19,"individual",NA,"2_individual_19","2_individual_19","r8",1
2,19,"individual",NA,"2_individual_19","2_individual_19","r9",0
2,19,"message",1,"2_message_19","2_1","r1",40
2,19,"message",1,"2_message_19","2_1","r2",0
2,19,"message",1,"2_message_19","2_1","r3",50
2,19,"message",1,"2_message_19","2_1","r4",50
2,19,"message",1,"2_message_19","2_1","r5",50
2,19,"message",1,"2_message_19","2_1","r6",70
2,19,"message",1,"2_message_19","2_1","r7",50
2,19,"message",1,"2_message_19","2_1","r8",50
2,19,"message",1,"2_message_19","2_1","r9",50
2,19,"mixed",7,"2_mixed_19","2_7","r1",20
2,19,"mixed",7,"2_mixed_19","2_7","r2",50
2,19,"mixed",7,"2_mixed_19","2_7","r3",10
2,19,"mixed",7,"2_mixed_19","2_7","r4",100
2,19,"mixed",7,"2_mixed_19","2_7","r5",100
2,19,"mixed",7,"2_mixed_19","2_7","r6",100
2,19,"mixed",7,"2_mixed_19","2_7","r7",100
2,19,"mixed",7,"2_mixed_19","2_7","r8",50
2,19,"mixed",7,"2_mixed_19","2_7","r9",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r1",20
2,19,"paycomm",1,"2_paycomm_19","2_1","r2",0
2,19,"paycomm",1,"2_paycomm_19","2_1","r3",0
2,19,"paycomm",1,"2_paycomm_19","2_1","r4",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r5",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r6",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r7",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r8",100
2,19,"paycomm",1,"2_paycomm_19","2_1","r9",100
2,20,"individual",NA,"2_individual_20","2_individual_20","r1",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r2",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r3",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r4",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r5",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r6",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r7",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r8",0
2,20,"individual",NA,"2_individual_20","2_individual_20","r9",0
2,20,"message",2,"2_message_20","2_2","r1",100
2,20,"message",2,"2_message_20","2_2","r2",50
2,20,"message",2,"2_message_20","2_2","r3",50
2,20,"message",2,"2_message_20","2_2","r4",40
2,20,"message",2,"2_message_20","2_2","r5",50
2,20,"message",2,"2_message_20","2_2","r6",60
2,20,"message",2,"2_message_20","2_2","r7",100
2,20,"message",2,"2_message_20","2_2","r8",0
2,20,"message",2,"2_message_20","2_2","r9",0
2,20,"mixed",7,"2_mixed_20","2_7","r1",100
2,20,"mixed",7,"2_mixed_20","2_7","r2",100
2,20,"mixed",7,"2_mixed_20","2_7","r3",100
2,20,"mixed",7,"2_mixed_20","2_7","r4",100
2,20,"mixed",7,"2_mixed_20","2_7","r5",100
2,20,"mixed",7,"2_mixed_20","2_7","r6",100
2,20,"mixed",7,"2_mixed_20","2_7","r7",100
2,20,"mixed",7,"2_mixed_20","2_7","r8",100
2,20,"mixed",7,"2_mixed_20","2_7","r9",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r1",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r2",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r3",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r4",40
2,20,"paycomm",2,"2_paycomm_20","2_2","r5",50
2,20,"paycomm",2,"2_paycomm_20","2_2","r6",30
2,20,"paycomm",2,"2_paycomm_20","2_2","r7",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r8",100
2,20,"paycomm",2,"2_paycomm_20","2_2","r9",100
2,21,"individual",NA,"2_individual_21","2_individual_21","r1",25
2,21,"individual",NA,"2_individual_21","2_individual_21","r2",75
2,21,"individual",NA,"2_individual_21","2_individual_21","r3",100
2,21,"individual",NA,"2_individual_21","2_individual_21","r4",100
2,21,"individual",NA,"2_individual_21","2_individual_21","r5",0
2,21,"individual",NA,"2_individual_21","2_individual_21","r6",0
2,21,"individual",NA,"2_individual_21","2_individual_21","r7",0
2,21,"individual",NA,"2_individual_21","2_individual_21","r8",0
2,21,"individual",NA,"2_individual_21","2_individual_21","r9",100
2,21,"message",3,"2_message_21","2_3","r1",100
2,21,"message",3,"2_message_21","2_3","r2",50
2,21,"message",3,"2_message_21","2_3","r3",50
2,21,"message",3,"2_message_21","2_3","r4",100
2,21,"message",3,"2_message_21","2_3","r5",20
2,21,"message",3,"2_message_21","2_3","r6",20
2,21,"message",3,"2_message_21","2_3","r7",100
2,21,"message",3,"2_message_21","2_3","r8",100
2,21,"message",3,"2_message_21","2_3","r9",100
2,21,"mixed",7,"2_mixed_21","2_7","r1",100
2,21,"mixed",7,"2_mixed_21","2_7","r2",100
2,21,"mixed",7,"2_mixed_21","2_7","r3",40
2,21,"mixed",7,"2_mixed_21","2_7","r4",100
2,21,"mixed",7,"2_mixed_21","2_7","r5",100
2,21,"mixed",7,"2_mixed_21","2_7","r6",100
2,21,"mixed",7,"2_mixed_21","2_7","r7",40
2,21,"mixed",7,"2_mixed_21","2_7","r8",100
2,21,"mixed",7,"2_mixed_21","2_7","r9",100
2,21,"paycomm",3,"2_paycomm_21","2_3","r1",55
2,21,"paycomm",3,"2_paycomm_21","2_3","r2",66
2,21,"paycomm",3,"2_paycomm_21","2_3","r3",90
2,21,"paycomm",3,"2_paycomm_21","2_3","r4",35
2,21,"paycomm",3,"2_paycomm_21","2_3","r5",50
2,21,"paycomm",3,"2_paycomm_21","2_3","r6",2
2,21,"paycomm",3,"2_paycomm_21","2_3","r7",45
2,21,"paycomm",3,"2_paycomm_21","2_3","r8",60
2,21,"paycomm",3,"2_paycomm_21","2_3","r9",80
2,22,"individual",NA,"2_individual_22","2_individual_22","r1",66
2,22,"individual",NA,"2_individual_22","2_individual_22","r2",66
2,22,"individual",NA,"2_individual_22","2_individual_22","r3",33
2,22,"individual",NA,"2_individual_22","2_individual_22","r4",99
2,22,"individual",NA,"2_individual_22","2_individual_22","r5",99
2,22,"individual",NA,"2_individual_22","2_individual_22","r6",99
2,22,"individual",NA,"2_individual_22","2_individual_22","r7",99
2,22,"individual",NA,"2_individual_22","2_individual_22","r8",10
2,22,"individual",NA,"2_individual_22","2_individual_22","r9",0
2,22,"message",4,"2_message_22","2_4","r1",60
2,22,"message",4,"2_message_22","2_4","r2",100
2,22,"message",4,"2_message_22","2_4","r3",100
2,22,"message",4,"2_message_22","2_4","r4",100
2,22,"message",4,"2_message_22","2_4","r5",100
2,22,"message",4,"2_message_22","2_4","r6",90
2,22,"message",4,"2_message_22","2_4","r7",100
2,22,"message",4,"2_message_22","2_4","r8",100
2,22,"message",4,"2_message_22","2_4","r9",40
2,22,"mixed",8,"2_mixed_22","2_8","r1",33
2,22,"mixed",8,"2_mixed_22","2_8","r2",100
2,22,"mixed",8,"2_mixed_22","2_8","r3",100
2,22,"mixed",8,"2_mixed_22","2_8","r4",100
2,22,"mixed",8,"2_mixed_22","2_8","r5",75
2,22,"mixed",8,"2_mixed_22","2_8","r6",90
2,22,"mixed",8,"2_mixed_22","2_8","r7",100
2,22,"mixed",8,"2_mixed_22","2_8","r8",100
2,22,"mixed",8,"2_mixed_22","2_8","r9",100
2,22,"paycomm",4,"2_paycomm_22","2_4","r1",60
2,22,"paycomm",4,"2_paycomm_22","2_4","r2",0
2,22,"paycomm",4,"2_paycomm_22","2_4","r3",50
2,22,"paycomm",4,"2_paycomm_22","2_4","r4",50
2,22,"paycomm",4,"2_paycomm_22","2_4","r5",50
2,22,"paycomm",4,"2_paycomm_22","2_4","r6",100
2,22,"paycomm",4,"2_paycomm_22","2_4","r7",100
2,22,"paycomm",4,"2_paycomm_22","2_4","r8",50
2,22,"paycomm",4,"2_paycomm_22","2_4","r9",0
2,23,"individual",NA,"2_individual_23","2_individual_23","r1",20
2,23,"individual",NA,"2_individual_23","2_individual_23","r2",10
2,23,"individual",NA,"2_individual_23","2_individual_23","r3",15
2,23,"individual",NA,"2_individual_23","2_individual_23","r4",14
2,23,"individual",NA,"2_individual_23","2_individual_23","r5",14
2,23,"individual",NA,"2_individual_23","2_individual_23","r6",10
2,23,"individual",NA,"2_individual_23","2_individual_23","r7",0
2,23,"individual",NA,"2_individual_23","2_individual_23","r8",10
2,23,"individual",NA,"2_individual_23","2_individual_23","r9",35
2,23,"message",5,"2_message_23","2_5","r1",50
2,23,"message",5,"2_message_23","2_5","r2",100
2,23,"message",5,"2_message_23","2_5","r3",0
2,23,"message",5,"2_message_23","2_5","r4",70
2,23,"message",5,"2_message_23","2_5","r5",70
2,23,"message",5,"2_message_23","2_5","r6",70
2,23,"message",5,"2_message_23","2_5","r7",70
2,23,"message",5,"2_message_23","2_5","r8",0
2,23,"message",5,"2_message_23","2_5","r9",50
2,23,"mixed",8,"2_mixed_23","2_8","r1",80
2,23,"mixed",8,"2_mixed_23","2_8","r2",100
2,23,"mixed",8,"2_mixed_23","2_8","r3",100
2,23,"mixed",8,"2_mixed_23","2_8","r4",100
2,23,"mixed",8,"2_mixed_23","2_8","r5",75
2,23,"mixed",8,"2_mixed_23","2_8","r6",90
2,23,"mixed",8,"2_mixed_23","2_8","r7",100
2,23,"mixed",8,"2_mixed_23","2_8","r8",100
2,23,"mixed",8,"2_mixed_23","2_8","r9",100
2,23,"paycomm",5,"2_paycomm_23","2_5","r1",50
2,23,"paycomm",5,"2_paycomm_23","2_5","r2",40
2,23,"paycomm",5,"2_paycomm_23","2_5","r3",50
2,23,"paycomm",5,"2_paycomm_23","2_5","r4",80
2,23,"paycomm",5,"2_paycomm_23","2_5","r5",100
2,23,"paycomm",5,"2_paycomm_23","2_5","r6",50
2,23,"paycomm",5,"2_paycomm_23","2_5","r7",80
2,23,"paycomm",5,"2_paycomm_23","2_5","r8",40
2,23,"paycomm",5,"2_paycomm_23","2_5","r9",0
2,24,"individual",NA,"2_individual_24","2_individual_24","r1",10
2,24,"individual",NA,"2_individual_24","2_individual_24","r2",10
2,24,"individual",NA,"2_individual_24","2_individual_24","r3",10
2,24,"individual",NA,"2_individual_24","2_individual_24","r4",20
2,24,"individual",NA,"2_individual_24","2_individual_24","r5",20
2,24,"individual",NA,"2_individual_24","2_individual_24","r6",30
2,24,"individual",NA,"2_individual_24","2_individual_24","r7",60
2,24,"individual",NA,"2_individual_24","2_individual_24","r8",100
2,24,"individual",NA,"2_individual_24","2_individual_24","r9",20
2,24,"message",6,"2_message_24","2_6","r1",100
2,24,"message",6,"2_message_24","2_6","r2",100
2,24,"message",6,"2_message_24","2_6","r3",100
2,24,"message",6,"2_message_24","2_6","r4",80
2,24,"message",6,"2_message_24","2_6","r5",50
2,24,"message",6,"2_message_24","2_6","r6",100
2,24,"message",6,"2_message_24","2_6","r7",100
2,24,"message",6,"2_message_24","2_6","r8",100
2,24,"message",6,"2_message_24","2_6","r9",100
2,24,"mixed",8,"2_mixed_24","2_8","r1",0
2,24,"mixed",8,"2_mixed_24","2_8","r2",90
2,24,"mixed",8,"2_mixed_24","2_8","r3",100
2,24,"mixed",8,"2_mixed_24","2_8","r4",100
2,24,"mixed",8,"2_mixed_24","2_8","r5",75
2,24,"mixed",8,"2_mixed_24","2_8","r6",90
2,24,"mixed",8,"2_mixed_24","2_8","r7",100
2,24,"mixed",8,"2_mixed_24","2_8","r8",100
2,24,"mixed",8,"2_mixed_24","2_8","r9",100
2,24,"paycomm",6,"2_paycomm_24","2_6","r1",55
2,24,"paycomm",6,"2_paycomm_24","2_6","r2",55
2,24,"paycomm",6,"2_paycomm_24","2_6","r3",100
2,24,"paycomm",6,"2_paycomm_24","2_6","r4",50
2,24,"paycomm",6,"2_paycomm_24","2_6","r5",20
2,24,"paycomm",6,"2_paycomm_24","2_6","r6",10
2,24,"paycomm",6,"2_paycomm_24","2_6","r7",20
2,24,"paycomm",6,"2_paycomm_24","2_6","r8",0
2,24,"paycomm",6,"2_paycomm_24","2_6","r9",50
2,25,"message",7,"2_message_25","2_7","r1",100
2,25,"message",7,"2_message_25","2_7","r2",100
2,25,"message",7,"2_message_25","2_7","r3",100
2,25,"message",7,"2_message_25","2_7","r4",100
2,25,"message",7,"2_message_25","2_7","r5",100
2,25,"message",7,"2_message_25","2_7","r6",100
2,25,"message",7,"2_message_25","2_7","r7",50
2,25,"message",7,"2_message_25","2_7","r8",50
2,25,"message",7,"2_message_25","2_7","r9",1
2,25,"mixed",9,"2_mixed_25","2_9","r1",0
2,25,"mixed",9,"2_mixed_25","2_9","r2",0
2,25,"mixed",9,"2_mixed_25","2_9","r3",0
2,25,"mixed",9,"2_mixed_25","2_9","r4",100
2,25,"mixed",9,"2_mixed_25","2_9","r5",100
2,25,"mixed",9,"2_mixed_25","2_9","r6",100
2,25,"mixed",9,"2_mixed_25","2_9","r7",100
2,25,"mixed",9,"2_mixed_25","2_9","r8",0
2,25,"mixed",9,"2_mixed_25","2_9","r9",0
2,25,"paycomm",7,"2_paycomm_25","2_7","r1",0
2,25,"paycomm",7,"2_paycomm_25","2_7","r2",0
2,25,"paycomm",7,"2_paycomm_25","2_7","r3",0
2,25,"paycomm",7,"2_paycomm_25","2_7","r4",50
2,25,"paycomm",7,"2_paycomm_25","2_7","r5",50
2,25,"paycomm",7,"2_paycomm_25","2_7","r6",50
2,25,"paycomm",7,"2_paycomm_25","2_7","r7",100
2,25,"paycomm",7,"2_paycomm_25","2_7","r8",100
2,25,"paycomm",7,"2_paycomm_25","2_7","r9",100
2,26,"message",8,"2_message_26","2_8","r1",60
2,26,"message",8,"2_message_26","2_8","r2",80
2,26,"message",8,"2_message_26","2_8","r3",90
2,26,"message",8,"2_message_26","2_8","r4",100
2,26,"message",8,"2_message_26","2_8","r5",100
2,26,"message",8,"2_message_26","2_8","r6",10
2,26,"message",8,"2_message_26","2_8","r7",80
2,26,"message",8,"2_message_26","2_8","r8",50
2,26,"message",8,"2_message_26","2_8","r9",25
2,26,"mixed",9,"2_mixed_26","2_9","r1",100
2,26,"mixed",9,"2_mixed_26","2_9","r2",0
2,26,"mixed",9,"2_mixed_26","2_9","r3",100
2,26,"mixed",9,"2_mixed_26","2_9","r4",100
2,26,"mixed",9,"2_mixed_26","2_9","r5",100
2,26,"mixed",9,"2_mixed_26","2_9","r6",100
2,26,"mixed",9,"2_mixed_26","2_9","r7",100
2,26,"mixed",9,"2_mixed_26","2_9","r8",0
2,26,"mixed",9,"2_mixed_26","2_9","r9",0
2,26,"paycomm",8,"2_paycomm_26","2_8","r1",30
2,26,"paycomm",8,"2_paycomm_26","2_8","r2",70
2,26,"paycomm",8,"2_paycomm_26","2_8","r3",0
2,26,"paycomm",8,"2_paycomm_26","2_8","r4",60
2,26,"paycomm",8,"2_paycomm_26","2_8","r5",40
2,26,"paycomm",8,"2_paycomm_26","2_8","r6",55
2,26,"paycomm",8,"2_paycomm_26","2_8","r7",100
2,26,"paycomm",8,"2_paycomm_26","2_8","r8",100
2,26,"paycomm",8,"2_paycomm_26","2_8","r9",0
2,27,"message",9,"2_message_27","2_9","r1",40
2,27,"message",9,"2_message_27","2_9","r2",40
2,27,"message",9,"2_message_27","2_9","r3",25
2,27,"message",9,"2_message_27","2_9","r4",50
2,27,"message",9,"2_message_27","2_9","r5",0
2,27,"message",9,"2_message_27","2_9","r6",0
2,27,"message",9,"2_message_27","2_9","r7",60
2,27,"message",9,"2_message_27","2_9","r8",60
2,27,"message",9,"2_message_27","2_9","r9",60
2,27,"mixed",9,"2_mixed_27","2_9","r1",100
2,27,"mixed",9,"2_mixed_27","2_9","r2",50
2,27,"mixed",9,"2_mixed_27","2_9","r3",50
2,27,"mixed",9,"2_mixed_27","2_9","r4",100
2,27,"mixed",9,"2_mixed_27","2_9","r5",100
2,27,"mixed",9,"2_mixed_27","2_9","r6",100
2,27,"mixed",9,"2_mixed_27","2_9","r7",50
2,27,"mixed",9,"2_mixed_27","2_9","r8",50
2,27,"mixed",9,"2_mixed_27","2_9","r9",50
2,27,"paycomm",9,"2_paycomm_27","2_9","r1",30
2,27,"paycomm",9,"2_paycomm_27","2_9","r2",0
2,27,"paycomm",9,"2_paycomm_27","2_9","r3",60
2,27,"paycomm",9,"2_paycomm_27","2_9","r4",25
2,27,"paycomm",9,"2_paycomm_27","2_9","r5",30
2,27,"paycomm",9,"2_paycomm_27","2_9","r6",25
2,27,"paycomm",9,"2_paycomm_27","2_9","r7",50
2,27,"paycomm",9,"2_paycomm_27","2_9","r8",20
2,27,"paycomm",9,"2_paycomm_27","2_9","r9",45
3,1,"individual",NA,"3_individual_1","3_individual_1","r1",30
3,1,"individual",NA,"3_individual_1","3_individual_1","r2",50
3,1,"individual",NA,"3_individual_1","3_individual_1","r3",20
3,1,"individual",NA,"3_individual_1","3_individual_1","r4",15
3,1,"individual",NA,"3_individual_1","3_individual_1","r5",40
3,1,"individual",NA,"3_individual_1","3_individual_1","r6",30
3,1,"individual",NA,"3_individual_1","3_individual_1","r7",5
3,1,"individual",NA,"3_individual_1","3_individual_1","r8",35
3,1,"individual",NA,"3_individual_1","3_individual_1","r9",50
3,1,"message",1,"3_message_1","3_1","r1",0
3,1,"message",1,"3_message_1","3_1","r2",0
3,1,"message",1,"3_message_1","3_1","r3",0
3,1,"message",1,"3_message_1","3_1","r4",50
3,1,"message",1,"3_message_1","3_1","r5",50
3,1,"message",1,"3_message_1","3_1","r6",50
3,1,"message",1,"3_message_1","3_1","r7",100
3,1,"message",1,"3_message_1","3_1","r8",0
3,1,"message",1,"3_message_1","3_1","r9",0
3,1,"mixed",1,"3_mixed_1","3_1","r1",10
3,1,"mixed",1,"3_mixed_1","3_1","r2",10
3,1,"mixed",1,"3_mixed_1","3_1","r3",10
3,1,"mixed",1,"3_mixed_1","3_1","r4",40
3,1,"mixed",1,"3_mixed_1","3_1","r5",45
3,1,"mixed",1,"3_mixed_1","3_1","r6",50
3,1,"mixed",1,"3_mixed_1","3_1","r7",50
3,1,"mixed",1,"3_mixed_1","3_1","r8",50
